"Date","Open","High","Low","Close","Adj Close","Volume","all_time_high","return_6_months","return_1_year","return_2_years","return_5_years"
"2003-01-09 00:00:00",91.81999969482422,93.18000030517578,91.41000366210938,92.80999755859375,62.09360122680664,"34804900","",0.08832782008746448,0.23071559361362473,0.32805138883726676,0.6510218268016549
"2003-01-10 00:00:00",91.94999694824219,93.63999938964844,91.80000305175781,93.05999755859375,62.2608528137207,"37768900","",0.09071043260071848,0.23647312847272237,0.3153574875642634,0.6598624534343416
"2003-01-13 00:00:00",93.54000091552734,93.86000061035156,92.44000244140625,93.02999877929688,62.240779876708984,"31649900","",0.08867864869474819,0.22966206214041918,0.3201235568885037,0.6238473694026501
"2003-01-14 00:00:00",92.69000244140625,93.83000183105469,92.41000366210938,93.33000183105469,62.44147872924805,"30733000","",0.07880981575827317,0.23594584015709533,0.3053374744992855,0.6046879588608939
"2003-01-15 00:00:00",93.54000091552734,93.56999969482422,91.91000366210938,92.4000015258789,61.81927490234375,"33511800","",0.07418161380741613,0.25146505345822223,0.32542550849239815,0.5788324890136417
"2003-01-16 00:00:00",92.5,92.93000030517578,91.44999694824219,92.0199966430664,61.56502914428711,"44812100","",0.08967815222633162,0.2616032204915043,0.34474344383877886,0.5690752958859719
"2003-01-17 00:00:00",90.98999786376953,92.30000305175781,90.1500015258789,90.66000366210938,60.655147552490234,"35618300","",0.0923521779318146,0.28019243310051084,0.3506351387887952,0.5764525923683725
"2003-01-21 00:00:00",90.87000274658203,90.91999816894531,88.94999694824219,89.25,59.7117919921875,"36826200","",0.1196585619399827,0.31066572934362857,0.3636175813999129,0.6398240398316294
"2003-01-22 00:00:00",88.7699966430664,89.80000305175781,88,88.16999816894531,58.98922348022461,"42286500","",0.13417350899408037,0.3232626327862252,0.37186260623366857,0.6739232230173546
"2003-01-23 00:00:00",88.75,89.37999725341797,87.94999694824219,88.70999908447266,59.35050964355469,"55919800","",0.1187501526508544,0.31096810850487006,0.360825870045596,0.6396992488935224
"2003-01-24 00:00:00",88.58999633789062,88.68000030517578,86.16999816894531,86.37999725341797,57.791664123535156,"68633900","",0.16922391661162722,0.36327162885589176,0.40148905545429237,0.7117745534609246
"2003-01-27 00:00:00",85.7300033569336,86.80000305175781,84.5,85.19999694824219,57.00217056274414,"57884400","",0.18104231897457881,0.36795884727450595,0.42515517697948646,0.7440807689226708
"2003-01-28 00:00:00",85.62999725341797,86.4000015258789,85.12999725341797,85.83000183105469,57.423675537109375,"46929100","",0.1669735323988034,0.34240555807401873,0.4171081210782613,0.7185398629613549
"2003-01-29 00:00:00",85.41999816894531,87.18000030517578,84.7699966430664,86.4800033569336,57.85856246948242,"53712200","",0.155405832623197,0.33360791572645715,0.4064565981694141,0.7367237028404905
"2003-01-30 00:00:00",86.79000091552734,86.87999725341797,84.4000015258789,84.43000030517578,56.487037658691406,"49845900","",0.18620386179171997,0.3659883771579427,0.4495611686268355,0.8075114511075223
"2003-01-31 00:00:00",84.1500015258789,86.20999908447266,84.1500015258789,86.05999755859375,57.57755661010742,"55317000","",0.1534328001430539,0.3459037734575245,0.4311328150698994,0.750917391471133
"2003-02-03 00:00:00",86.13999938964844,86.80999755859375,85.91999816894531,86.2300033569336,57.691280364990234,"39696000","",0.15115909936526936,0.3410113570188442,0.43263611683677694,0.7006788740882273
"2003-02-04 00:00:00",85.30999755859375,85.75,84.30000305175781,85.37999725341797,57.12260055541992,"43633400","",0.13795426271342584,0.34329156389924714,0.4431381882629005,0.703779804221179
"2003-02-05 00:00:00",85.75,86.54000091552734,84.4800033569336,84.8499984741211,56.76803970336914,"55270600","",0.15171185831226508,0.35563365304113503,0.4676546919204717,0.7257598259733744
"2003-02-06 00:00:00",84.37000274658203,84.88999938964844,83.6500015258789,84.44999694824219,56.500404357910156,"53638000","",0.16933772333204739,0.37733891593966257,0.4726438201468857,0.7228010993271192
"2003-02-07 00:00:00",84.91000366210938,84.98999786376953,82.97000122070312,83.41999816894531,55.811309814453125,"43165000","",0.1871569176930543,0.3947110849862617,0.49256462482741653,0.7529848399928916
"2003-02-10 00:00:00",83.45999908447266,84.12999725341797,82.6500015258789,84.01000213623047,56.20598220825195,"45455900","",0.1832592521505103,0.38939291753984184,0.4709872587062046,0.7568135492312676
"2003-02-11 00:00:00",84.37000274658203,84.87999725341797,82.83000183105469,83.43000030517578,55.817970275878906,"46861000","",0.20235497438346522,0.41391312097185234,0.4865516438717346,0.7871098728802614
"2003-02-12 00:00:00",83.16000366210938,83.62000274658203,82.08999633789062,82.0999984741211,54.928157806396484,"35873600","",0.21557332072512653,0.4316191019611174,0.5236275744427407,0.8000803800963214
"2003-02-13 00:00:00",82.1500015258789,82.66000366210938,81,82.3499984741211,55.09540939331055,"57934100","",0.21518727743004518,0.4208553651609912,0.5178701608420063,0.7942171156256302
"2003-02-14 00:00:00",82.37000274658203,84.19999694824219,81.81999969482422,84.1500015258789,56.29967498779297,"59580900","",0.1929056791345425,0.40302285674096133,0.49094163398181756,0.7607754978750726
"2003-02-18 00:00:00",84.52999877929688,85.80000305175781,84.38999938964844,85.62999725341797,57.289852142333984,"39492700","",0.18240778799523857,0.3727205893173152,0.466140629054458,0.7354498953968557
"2003-02-19 00:00:00",85.31999969482422,85.47000122070312,84.27999877929688,85.18000030517578,56.988765716552734,"31432000","",0.19314988965653795,0.37484292230480176,0.46197024578789464,0.7301149327112053
"2003-02-20 00:00:00",85.20999908447266,85.41999816894531,84.05000305175781,84.33000183105469,56.42011260986328,"29280100","",0.20027702138322187,0.3844817721795941,0.4786698538234184,0.7583133797974523
"2003-02-21 00:00:00",84.37999725341797,85.73999786376953,83.45999908447266,85.18000030517578,56.988765716552734,"60955800","",0.19208571400075092,0.36720653488729665,0.44214945543163675,0.7627176119732278
"2003-02-24 00:00:00",84.93000030517578,85,83.58999633789062,83.80000305175781,56.0655403137207,"30628600","",0.199691098569834,0.3872948297453026,0.47640323067350376,0.8051822637507914
"2003-02-25 00:00:00",82.94999694824219,84.48999786376953,82.22000122070312,84.47000122070312,56.51376724243164,"56770600","",0.1920846426988787,0.38206739299258946,0.4743801530164711,0.7890531359129029
"2003-02-26 00:00:00",84.0199966430664,84.52999877929688,83.08000183105469,83.23999786376953,55.69087219238281,"37787200","",0.21187766747210843,0.40334301708305514,0.5109731962977261,0.7977563985766724
"2003-02-27 00:00:00",83.69999694824219,84.75,83.16000366210938,84.33999633789062,56.42680358886719,"51126000","",0.19643065267671303,0.38600487238056813,0.4814422008514362,0.7347708361332801
"2003-02-28 00:00:00",84.47000122070312,85.2300033569336,84.16000366210938,84.9000015258789,56.801475524902344,"43666800","",0.19589721162275828,0.39050860816461014,0.47899049614356215,0.7192070256302046
"2003-03-03 00:00:00",85.26000213623047,85.77999877929688,83.72000122070312,84.08999633789062,56.25956344604492,"42923100","",0.2155657671862565,0.3956836629948508,0.4924975795198665,0.7291359494476138
"2003-03-04 00:00:00",83.94999694824219,84.01000213623047,82.6500015258789,82.75,55.36301040649414,"31440500","",0.25181124531724175,0.42086480465450443,0.5172927099352647,0.768236668699086
"2003-03-05 00:00:00",82.61000061035156,83.54000091552734,82.36000061035156,83.44999694824219,55.831356048583984,"43974700","",0.24807208051733226,0.4125992639309422,0.5233072478512529,0.7171119828667338
"2003-03-06 00:00:00",82.87000274658203,83.5199966430664,82.47000122070312,82.75,55.36301040649414,"41217700","",0.25923875157866205,0.4293395041342359,0.5369442229392918,0.7138009496398456
"2003-03-07 00:00:00",81.61000061035156,83.98999786376953,81.43000030517578,83.31999969482422,55.744388580322266,"63538000","",0.24360946515161064,0.4022397914413117,0.5207105535823202,0.6796373270835802
"2003-03-10 00:00:00",82.5999984741211,82.86000061035156,81.0999984741211,81.31999969482422,54.406307220458984,"41014100","",0.2847276176674891,0.43097723387560494,0.5407892156426245,0.7827920585246952
"2003-03-11 00:00:00",81.4800033569336,82,80.4800033569336,80.5199966430664,53.871070861816406,"48102700","",0.2889824640712512,0.42096156784835664,0.5595709043024992,0.7836682651679531
"2003-03-12 00:00:00",80.37999725341797,81.0999984741211,79.37999725341797,81.05999755859375,54.23234939575195,"62459800","",0.26746748626701655,0.3931907473507361,0.5383202202201146,0.7756979211398438
"2003-03-13 00:00:00",82.18000030517578,83.91000366210938,81.52999877929688,83.86000061035156,56.10566329956055,"72117800","",0.22875273418534145,0.3643671032773645,0.4962206013246202,0.6898119720857618
"2003-03-14 00:00:00",84.19999694824219,84.7699966430664,83.3499984741211,84.12999725341797,56.286319732666016,"63951800","",0.22708461692723494,0.3433172116989078,0.47910681315320963,0.6673636224331878
"2003-03-17 00:00:00",83.45999908447266,86.94999694824219,83.22000122070312,86.77999877929688,58.059288024902344,"88217500","",0.18543269749447663,0.3092059642465316,0.42176482963678985,0.6835995047008869
"2003-03-18 00:00:00",87.1500015258789,87.3499984741211,86.27999877929688,87.29000091552734,58.40046691894531,"50792300","",0.19570742864548238,0.3161109838103975,0.41630686433607944,0.6323049235590423
"2003-03-19 00:00:00",87.27999877929688,88.16000366210938,86.68000030517578,87.95999908447266,58.84873580932617,"49630800","",0.18430854582496237,0.30643256044026634,0.4013451747710144,0.6498758689642463
"2003-03-20 00:00:00",87.33000183105469,88.58999633789062,86.3499984741211,88.1500015258789,58.9758415222168,"67321600","",0.19570278786840734,0.2849318600327823,0.3931349882921674,0.6792258917321894
"2003-03-21 00:00:00",88.80000305175781,89.87999725341797,87.93000030517578,89.66999816894531,60.23466873168945,"71165300","",0.16475852646683628,0.24210506583310096,0.3501602295657985,0.6457190387657323
"2003-03-24 00:00:00",88.0199966430664,88.13999938964844,86.3499984741211,86.69000244140625,58.232906341552734,"65398900","",0.19178165377444573,0.28257713665937634,0.3977669904248213,0.6814622761122583
"2003-03-25 00:00:00",86.73999786376953,88.26000213623047,86.44000244140625,87.5199966430664,58.790435791015625,"61040100","",0.18496881561632955,0.2714585674649419,0.3861685643763513,0.6602647622953159
"2003-03-26 00:00:00",87.55999755859375,87.8499984741211,86.80000305175781,87.08000183105469,58.49488830566406,"45740800","",0.16978373145732084,0.2947968721183476,0.39519334836042375,0.652693046418684
"2003-03-27 00:00:00",86.4000015258789,87.66000366210938,85.98999786376953,87.1500015258789,58.541908264160156,"53120200","",0.15924884060832467,0.2941065695494907,0.38480413334454117,0.6571419634950454
"2003-03-28 00:00:00",86.47000122070312,87.27999877929688,86.25,86.70999908447266,58.24634552001953,"32583000","",0.16129800843936018,0.3189478241107923,0.4115385950423507,0.7241108578007758
"2003-03-31 00:00:00",85.3499984741211,86.58999633789062,84.4000015258789,84.73999786376953,56.92300796508789,"61119500","",0.19994585185321698,0.35416540315406253,0.4416646534233792,0.7653551712988016
"2003-04-01 00:00:00",85.25,86.38999938964844,84.91000366210938,86.04000091552734,57.79629135131836,"53574000","",0.17034092447398186,0.3352393523020436,0.4135017663247673,0.7430050430497729
"2003-04-02 00:00:00",87.54000091552734,88.7699966430664,87.5,88.12000274658203,59.1934928894043,"50431200","",0.16706853206106068,0.31156143378526785,0.3824880605216695,0.7000004962229379
"2003-04-03 00:00:00",88.87000274658203,88.98999786376953,87.6500015258789,87.69999694824219,58.91135787963867,"48755500","",0.1769074131308683,0.3278035419855356,0.39572275515161665,0.7090159531741325
"2003-04-04 00:00:00",88.43000030517578,88.58999633789062,87.62000274658203,88.22000122070312,59.26063537597656,"36250100","",0.1807057951105967,0.32723095600721475,0.39230914809440987,0.6972061472228195
"2003-04-07 00:00:00",90.33999633789062,90.8499984741211,87.97000122070312,88.05000305175781,59.14646530151367,"69776200","",0.1883624335056596,0.3255244425775067,0.4025245324201247,0.6881777498468064
"2003-04-08 00:00:00",88.30000305175781,88.6500015258789,87.70999908447266,88.19000244140625,59.24050521850586,"39712700","",0.19104586657830175,0.32031045601277514,0.3857360773591341,0.6878552060418005
"2003-04-09 00:00:00",88.36000061035156,89.0999984741211,86.7699966430664,87.02999877929688,58.46128845214844,"55647300","",0.20391123787917426,0.3348737079841172,0.4052779212589711,0.6771564831850336
"2003-04-10 00:00:00",87.08999633789062,87.62999725341797,85.70999908447266,87.51000213623047,58.783714294433594,"41812400","",0.20053111663112003,0.3327758092610948,0.4047888233187742,0.6623295126905622
"2003-04-11 00:00:00",88.16000366210938,88.69999694824219,86.86000061035156,87.1500015258789,58.541908264160156,"47730100","",0.20884219827308145,0.31951550883887503,0.3939542863770745,0.6730891459305466
"2003-04-14 00:00:00",87.47000122070312,89,87,88.94999694824219,59.75101852416992,"36711700","",0.18811780682459733,0.2948691568373117,0.34793168086231246,0.6836460044265056
"2003-04-15 00:00:00",88.83999633789062,89.77999877929688,88.41999816894531,89.77999877929688,60.308570861816406,"49709800","",0.18128597118320405,0.27803305980633203,0.31678285186213634,0.6705187314233882
"2003-04-16 00:00:00",89.91000366210938,90.05999755859375,88.02999877929688,88.25,59.280826568603516,"51788000","",0.19856901941446628,0.3102045010869612,0.34371957269551384,0.7172128671136433
"2003-04-17 00:00:00",88.30000305175781,89.72000122070312,88.19000244140625,89.55999755859375,60.16080093383789,"37403100","",0.1857625675512956,0.29104008910648943,0.3345874237268855,0.6929507603073606
"2003-04-21 00:00:00",89.86000061035156,90.16000366210938,89.05999755859375,89.6500015258789,60.22129440307617,"32052700","",0.1716479955121577,0.26810163852991997,0.31464767289781725,0.6838036135719983
"2003-04-22 00:00:00",89.0999984741211,91.55999755859375,88.88999938964844,91.33999633789062,61.35649871826172,"59763600","",0.15857338097086104,0.25298034013174886,0.3153831720221996,0.650014877919613
"2003-04-23 00:00:00",91.62000274658203,92.3499984741211,91.23999786376953,92.18000030517578,61.92076110839844,"44227100","",0.14604849780891707,0.25897299163462945,0.2984530212745614,0.6421016407185836
"2003-04-24 00:00:00",91.52999877929688,92.08000183105469,90.95999908447266,91.36000061035156,61.369911193847656,"49692400","",0.1417788959229486,0.2714966924531541,0.31872329723589754,0.6721730081153653
"2003-04-25 00:00:00",91.30000305175781,91.47000122070312,90.0199966430664,90.2300033569336,60.610862731933594,"43917200","",0.15395637196425602,0.28561863866903764,0.3222679106644729,0.6934780493447764
"2003-04-28 00:00:00",90.44000244140625,92.19000244140625,90.30000305175781,91.79000091552734,61.65876770019531,"46432900","",0.13686895071332428,0.26487582250253594,0.3048726647659204,0.6581396229375414
"2003-04-29 00:00:00",92.13999938964844,92.80000305175781,91.4000015258789,92.11000061035156,61.87371826171875,"52017100","",0.13346655302794902,0.2441608490942935,0.2840357577246214,0.6426369361344488
"2003-04-30 00:00:00",91.91000366210938,92.56999969482422,91.41000366210938,91.91000366210938,61.73935317993164,"48709100","",0.1513889035633316,0.23592654523889714,0.30429610220233416,0.6802648393988829
"2003-05-01 00:00:00",91.91999816894531,92.7300033569336,90.5,91.9000015258789,61.7326774597168,"50240400","",0.1530482484205039,0.22644409195882728,0.3117620621978167,0.685090346565015
"2003-05-02 00:00:00",91.55999755859375,93.47000122070312,91.48999786376953,93.20999908447266,62.61265563964844,"50201500","",0.13922085752170832,0.2221755804905367,0.29554833170581446,0.6534248691872048
"2003-05-05 00:00:00",93.47000122070312,93.77999877929688,92.5,93.02999877929688,62.49171829223633,"35437800","",0.14034226581171125,0.22355849276658912,0.30807506292490294,0.6709753227188491
"2003-05-06 00:00:00",93.04000091552734,94.37999725341797,93,93.91000366210938,63.0828742980957,"44401000","",0.13705816186774258,0.21988000457404175,0.2953756401557085,0.6258344345643234
"2003-05-07 00:00:00",93.41999816894531,94.13999938964844,92.97000122070312,93.38999938964844,62.7335319519043,"41413100","",0.14090922109337675,0.2161225703348797,0.29848620440992607,0.6306693148932829
"2003-05-08 00:00:00",92.5199966430664,93.33000183105469,92.27999877929688,92.44999694824219,62.10209655761719,"40570700","",0.1533812801863819,0.20816180060409006,0.3198668623460444,0.6441717693430564
"2003-05-09 00:00:00",92.83000183105469,93.80000305175781,92.61000061035156,93.7300033569336,62.961944580078125,"33608100","",0.1436490887420467,0.17941646628411007,0.28836112192258684,0.6399312067012516
"2003-05-12 00:00:00",93.5,95.12000274658203,93.27999877929688,94.87999725341797,63.73441696166992,"35662300","",0.12139910022956625,0.17497078424512924,0.2797317627103123,0.6202859837098038
"2003-05-13 00:00:00",94.52999877929688,95.18000030517578,94.26000213623047,94.70999908447266,63.6202507019043,"39253600","",0.11883802452705165,0.1845865491858064,0.26792242584049675,0.6265445280805763
"2003-05-14 00:00:00",95.08999633789062,95.23999786376953,93.91000366210938,94.51000213623047,63.48587417602539,"32195100","",0.12088653341177535,0.18215026269283455,0.26808585351151315,0.650366313451254
"2003-05-15 00:00:00",94.88999938964844,95.33000183105469,94.25,95.11000061035156,63.88895034790039,"43879200","",0.12631393223293022,0.17522585391003936,0.27184538191037133,0.6414507790582875
"2003-05-16 00:00:00",94.88999938964844,95.44999694824219,94.26000213623047,94.87000274658203,63.72770309448242,"38905000","",0.12948248321619363,0.16813436742311894,0.28357894113044935,0.6501030927217946
"2003-05-19 00:00:00",94.1500015258789,94.41999816894531,92.33000183105469,92.6500015258789,62.23646926879883,"41606000","",0.14675912847120215,0.20215346483221458,0.32786026432129567,0.6759385291387017
"2003-05-20 00:00:00",92.81999969482422,93.02999877929688,91.58999633789062,92.45999908447266,62.10884475708008,"55404600","",0.14334063755089302,0.2004500087553568,0.3361889329219288,0.6509764080754178
"2003-05-21 00:00:00",92.11000061035156,92.87999725341797,91.91000366210938,92.6500015258789,62.23646926879883,"49333800","",0.1291431025974573,0.20182542148390947,0.33154854542012074,0.6478274452760011
"2003-05-22 00:00:00",92.94999694824219,94.05000305175781,92.68000030517578,93.56999969482422,62.85446548461914,"38421800","",0.1275168461389115,0.1920711399902931,0.3257616517066508,0.6097556090728359
"2003-05-23 00:00:00",93.52999877929688,93.9800033569336,93.13999938964844,93.76000213623047,62.98208999633789,"26155900","",0.11513141099079688,0.19463958939278006,0.31998245709349943,0.6183980535392983
"2003-05-27 00:00:00",93.30000305175781,95.83999633789062,93.06999969482422,95.4000015258789,64.083740234375,"43719200","",0.1005025963190558,0.19092552678799332,0.29631384125690036,0.597918063561243
"2003-05-28 00:00:00",95.8499984741211,96.47000122070312,95.43000030517578,95.66999816894531,64.26512908935547,"37727100","",0.11192803251054598,0.19170511431366039,0.2995829810886607,0.6014147087877888
"2003-05-29 00:00:00",95.87999725341797,96.81999969482422,95.08000183105469,95.41999816894531,64.0971450805664,"50844200","",0.11906539682176928,0.20153473118160542,0.3051600928946938,0.6096257728379315
"2003-05-30 00:00:00",95.9000015258789,97.08999633789062,95.55999755859375,96.94999694824219,65.12490844726562,"52529500","",0.10535444254557025,0.18246819489853155,0.2763372341218165,0.5678565453912418
"2003-06-02 00:00:00",97.52999877929688,98.44999694824219,96.66999816894531,97.3499984741211,65.39361572265625,"50305500","",0.10163975661955425,0.17604423240797865,0.2819438001734165,0.5523092721827052
"2003-06-03 00:00:00",97.1500015258789,97.83999633789062,96.8499984741211,97.75,65.66232299804688,"38254500","",0.10898424119838838,0.17559570147744283,0.2794526503946091,0.5451734574319014
"2003-06-04 00:00:00",97.66000366210938,99.3499984741211,97.56999969482422,99.16000366210938,66.60950469970703,"49360700","",0.0904715930937946,0.14822519904323175,0.254888157696554,0.5536604929695311
"2003-06-05 00:00:00",98.58000183105469,99.6500015258789,98.2699966430664,99.6500015258789,66.93860626220703,"46262400","",0.08339167954690437,0.15165236134905183,0.24757524609982678,0.4967135590521619
"2003-06-06 00:00:00",100.4000015258789,101.4000015258789,99.12999725341797,99.26000213623047,66.6766586303711,"60356800","",0.09211353629745053,0.17377823735448586,0.25341523481530803,0.5062315756278747
"2003-06-09 00:00:00",98.7699966430664,99.0999984741211,97.7699966430664,98.25,65.99821472167969,"37808500","",0.09564987900146557,0.1874987139498467,0.26398060786648847,0.5141412340856351
"2003-06-10 00:00:00",98.45999908447266,99.26000213623047,98.19000244140625,99.25,66.66993713378906,"29965900","",0.09191981472466522,0.16458337195524847,0.25719391817555337,0.4768334881642998
"2003-06-11 00:00:00",99.16000366210938,100.38999938964844,98.70999908447266,100.30000305175781,67.3752670288086,"37610200","",0.07215142184739663,0.1580629896169306,0.2411413596925652,0.4669370245377341
"2003-06-12 00:00:00",100.75,100.9000015258789,99.62000274658203,100.61000061035156,67.5834732055664,"36442000","",0.06874794613549483,0.14308691926363756,0.24122955406459998,0.4809088108430725
"2003-06-13 00:00:00",100.61000061035156,100.75,98.94999694824219,99.55999755859375,66.87818145751953,"48628300","",0.09216223810176233,0.1633037134874548,0.25723200823376424,0.49740601517912053
"2003-06-16 00:00:00",99.95999908447266,101.69999694824219,99.80000305175781,101.66000366210938,68.28882598876953,"36326300","",0.0716831310170217,0.13907321540433526,0.2336049268703985,0.45936917262715216
"2003-06-17 00:00:00",102.06999969482422,102.18000030517578,101.2300033569336,101.66000366210938,68.28882598876953,"36801800","",0.0663308438965973,0.13737503425689437,0.2367627617475312,0.4451600887657161
"2003-06-18 00:00:00",101.29000091552734,102.13999938964844,101,101.56999969482422,68.22834777832031,"35521000","",0.07283055714155681,0.14053074497927165,0.24244539701432188,0.4482722799258311
"2003-06-19 00:00:00",101.63999938964844,101.7300033569336,99.83999633789062,100.0199966430664,67.1871566772461,"43551700","",0.0928808797737543,0.1538224384549567,0.2621151429848104,0.44684412563427206
"2003-06-20 00:00:00",100.38999938964844,100.5,99.41999816894531,99.44000244140625,67.0388412475586,"41545000","",0.10761524380285914,0.16219845076457437,0.26563714341153866,0.44861228315057106
"2003-06-23 00:00:00",99.44999694824219,99.66000366210938,97.91999816894531,98.41999816894531,66.3512191772461,"34237500","",0.11597777432056229,0.18435728045311447,0.27980620889070873,0.46073026739645345
"2003-06-24 00:00:00",98.22000122070312,99.08999633789062,98.0199966430664,98.5199966430664,66.41860961914062,"36213600","",0.12262595886335494,0.17944350890574134,0.26052400633154216,0.4661440540708186
"2003-06-25 00:00:00",98.52999877929688,99.44000244140625,97.52999877929688,97.52999877929688,65.75118255615234,"47743400","",0.134745912081483,0.18568730441688164,0.2639705625541663,0.4408016626327331
"2003-06-26 00:00:00",97.77999877929688,98.9800033569336,96.95999908447266,98.80000305175781,66.60739135742188,"33477300","",0.11903570114602323,0.1664361302690243,0.24950563344208787,0.4145167372173715
"2003-06-27 00:00:00",98.75,99.19000244140625,97.58000183105469,97.66000366210938,65.83881378173828,"54208800","",0.13292547474542638,0.18494140823036923,0.27470150788707504,0.43607827686602835
"2003-06-30 00:00:00",98.22000122070312,98.66999816894531,97.47000122070312,97.62999725341797,65.818603515625,"33349000","",0.1483566199790054,0.1916523240588591,0.27169624674973014,0.44100922501697004
"2003-07-01 00:00:00",97.25,98.8499984741211,96.43000030517578,98.52999877929688,66.42536163330078,"51322800","",0.13807113187208875,0.16437491278073119,0.25324524593967385,0.40337816379821756
"2003-07-02 00:00:00",98.7699966430664,99.79000091552734,98.56999969482422,99.7699966430664,67.2613296508789,"34662100","",0.12493708936525849,0.1492923666614981,0.24130335975967543,0.38736413032690165
"2003-07-03 00:00:00",99.06999969482422,99.8499984741211,97.9000015258789,98.73999786376953,66.56695556640625,"30792800","",0.13616072042566107,0.15109573981348445,0.26432574018941296,0.3875188766523661
"2003-07-07 00:00:00",99.6500015258789,100.9000015258789,99.6500015258789,100.69999694824219,67.88829040527344,"31391100","",0.12616643669645752,0.1320209560212599,0.2293254384511838,0.3846720940984602
"2003-07-08 00:00:00",100.5,101.29000091552734,100.16999816894531,101.1500015258789,68.1916732788086,"30952500","",0.12225292875300445,0.1191507872158249,0.22867046937358268,0.35196837241003853
"2003-07-09 00:00:00",100.91999816894531,101.4000015258789,100.02999877929688,100.58000183105469,67.807373046875,"36528500","",0.13242389887628314,0.12842295284421706,0.24974683965881636,0.3651873926600153
"2003-07-10 00:00:00",99.83999633789062,100.04000091552734,98.62999725341797,99.30000305175781,66.94447326660156,"49777700","",0.15159154673073683,0.14347933215006223,0.27232497271083883,0.3666720762532899
"2003-07-11 00:00:00",99.38999938964844,100.44999694824219,99.38999938964844,100.23999786376953,67.57819366455078,"39976300","",0.1308316950996595,0.13356697049960095,0.26370107328061104,0.3416121664435628
"2003-07-14 00:00:00",101.19999694824219,101.9000015258789,100.44999694824219,100.7300033569336,67.90856170654297,"42114900","",0.13364014087996162,0.12462353572572515,0.25930177259383896,0.31626414419827364
"2003-07-15 00:00:00",101.37999725341797,101.45999908447266,99.94999694824219,100.51000213623047,67.76020812988281,"42573600","",0.12949956685078792,0.11980893694802187,0.2670070459088623,0.3515273266823292
"2003-07-16 00:00:00",100.80999755859375,100.87000274658203,99.2300033569336,99.91999816894531,67.36248016357422,"39894200","",0.14565683599047946,0.12550594127417297,0.2737622935362629,0.3731065816395006
"2003-07-17 00:00:00",99.1500015258789,99.87999725341797,98.16000366210938,98.5,66.4051284790039,"52253500","",0.16504047115685433,0.1368846647570909,0.2869716434778942,0.4015806562909553
"2003-07-18 00:00:00",99.0199966430664,99.80000305175781,98.45999908447266,99.51000213623047,67.08606719970703,"35698100","",0.1577760074512928,0.1396364537896454,0.2808845112164588,0.38812535503670204
"2003-07-21 00:00:00",99.44999694824219,99.48999786376953,97.8499984741211,98.27999877929688,66.25678253173828,"34786000","",0.17195942752120497,0.13260844808207445,0.3013438220148314,0.4214444529270789
"2003-07-22 00:00:00",98.69000244140625,99.41000366210938,97.91999816894531,99.16999816894531,66.85681915283203,"49968300","",0.17059412029386548,0.12551658627805343,0.282141722917014,0.41631168209906655
"2003-07-23 00:00:00",99.20999908447266,99.44999694824219,98.27999877929688,99.23999786376953,66.90401458740234,"37275400","",0.16671974992596283,0.1153053918109009,0.2897987887894086,0.3859395845228602
"2003-07-24 00:00:00",99.98999786376953,100.33999633789062,98.37000274658203,98.48999786376953,66.39839172363281,"40896200","",0.17181490916319372,0.12163250016948238,0.2959386278477347,0.39616016141616023
"2003-07-25 00:00:00",98.66000366210938,100.29000091552734,98.04000091552734,100.2300033569336,67.57139587402344,"43241100","",0.16596283183003005,0.11249934795259373,0.27499215849482844,0.35180582694402146
"2003-07-28 00:00:00",100.37000274658203,100.9800033569336,99.66999816894531,99.86000061035156,67.32197570800781,"34382800","",0.15826403956651985,0.1199775476636175,0.2843850414765324,0.3857851280129954
"2003-07-29 00:00:00",100.13999938964844,100.26000213623047,98.68000030517578,99.4000015258789,67.01190948486328,"53472100","",0.15033076655526315,0.1299631064788803,0.29845839616503206,0.4170024426801284
"2003-07-30 00:00:00",99.5999984741211,99.75,98.93000030517578,99.16000366210938,66.8501205444336,"28363300","",0.1542333248384905,0.13546379273922618,0.29292861969608247,0.40164484199649425
"2003-07-31 00:00:00",99.9800033569336,100.91000366210938,99.16999816894531,99.38999938964844,67.00514221191406,"54937200","",0.1515629152434763,0.13518739201534688,0.2889993257043725,0.3910147204132583
"2003-08-01 00:00:00",99.19000244140625,99.52999877929688,98.23999786376953,98.51000213623047,66.4118423461914,"49321000","",0.16686795562827716,0.1364603601282199,0.30829756639290373,0.39042553057055285
"2003-08-04 00:00:00",98.30999755859375,99,97,98.51000213623047,66.4118423461914,"55214100","",0.16492269205729804,0.1363575425001548,0.3117688963004379,0.42791490560365264
"2003-08-05 00:00:00",98.41000366210938,98.76000213623047,96.33999633789062,96.41999816894531,65.0029067993164,"61415600","",0.18044424799306014,0.14202457001188137,0.3294556224421398,0.46534302982103065
"2003-08-06 00:00:00",96.69000244140625,98.05999755859375,96.41999816894531,96.9800033569336,65.38042449951172,"50096900","",0.177059733523713,0.119194570819004,0.31280431173517653,0.43518610035564326
"2003-08-07 00:00:00",97.16999816894531,98.06999969482422,96.76000213623047,98,66.06805419921875,"43427400","",0.17787948550476276,0.10910159183858234,0.2967096213343877,0.44663897200725383
"2003-08-08 00:00:00",98.31999969482422,98.55000305175781,97.76000213623047,98.27999877929688,66.25678253173828,"27357300","",0.17483296790835162,0.12020541639621073,0.3008172461706951,0.4574602601052069
